OID_,OBJECTID,PTT_ID,REC_ID,PROGRAM,SATELLIT,REC_TYPE,TIME_OM,TIME_OML,TIME_CTZ,TIME_CTZ_R,YEAR,MONTH,BIRD_MARK,MARK_FLAG,TIME_DIFF,FREQ_FLAG,QUAL_IDX,QUALITY,LAT,LONG,TX_FREQ,COURSE,SPEED,SPEED_MPH,ALT_ACQT,LOC_FLAG,SPORADIC_FLAG,VISUAL_FLAG,NEAR_FID,DistanceAgric,DistanceWetlands,ecotone_code
534,69227,119225,69227,(b)(5),NA,GPS Fix,11/5/2012 0:00,6.03635E+11,11/4/2012 22:06,11/4/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.753055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0942,-98.4908,NA,0,0,0,56,Ground,Not Sporadic,Looks OK,21241,1341.891956,0,J
536,69229,119225,69229,(b)(5),NA,GPS Fix,11/5/2012 0:00,6.03636E+11,11/5/2012 7:40,11/5/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.79,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.0942,-98.4908,NA,0,0,0,40,Ground,Not Sporadic,Looks OK,21241,1341.891956,0,J
65,16530,98805,16530,(b)(5),NA,GPS Fix,11/25/2010 0:00,6.03021E+11,11/24/2010 21:31,11/24/2010 0:00,2010,11,8/3/2010 0:00,Marking done,5.901388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4479,-98.7011,NA,356,0,0,32,Ground,Not Sporadic,Looks OK,22663,1342.494515,0,J
66,16531,98805,16531,(b)(5),NA,GPS Fix,11/25/2010 0:00,6.03021E+11,11/25/2010 3:30,11/25/2010 0:00,2010,11,8/3/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4479,-98.7011,NA,38,0,0,28,Ground,Not Sporadic,Looks OK,22663,1342.494515,0,J
102,23577,98806,23577,(b)(5),NA,GPS Fix,11/5/2012 0:00,6.03636E+11,11/5/2012 6:31,11/5/2012 0:00,2012,11,12/9/2009 0:00,Marking done,5.986666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0942,-98.491,NA,350,0,0,24,Ground,Not Sporadic,Looks OK,21241,1342.685726,0,J
535,69228,119225,69228,(b)(5),NA,GPS Fix,11/5/2012 0:00,6.03636E+11,11/5/2012 2:52,11/5/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.781666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.0942,-98.491,NA,70,0,0,42,Ground,Not Sporadic,Looks OK,21241,1342.685726,0,J
100,23575,98806,23575,(b)(5),NA,GPS Fix,11/5/2012 0:00,6.03635E+11,11/4/2012 18:32,11/4/2012 0:00,2012,11,12/9/2009 0:00,Marking done,5.913055555,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0942,-98.4916,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,21241,1346.436195,0,J
287,45027,100533,45027,(b)(5),NA,GPS Fix,10/28/2011 0:00,6.03312E+11,10/28/2011 2:18,10/28/2011 0:00,2011,10,8/1/2011 0:00,Marking done,5.998333333,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.4729,-98.7234,NA,20,1,1.15,64,Ground,Not Sporadic,Looks OK,23140,1370.799953,0,J
286,45026,100533,45026,(b)(5),NA,GPS Fix,10/28/2011 0:00,6.03312E+11,10/27/2011 20:19,10/27/2011 0:00,2011,10,8/1/2011 0:00,Marking done,5.981944444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4729,-98.7236,NA,4,0,0,38,Ground,Not Sporadic,Looks OK,23140,1378.063902,0,J
246,38295,100529,38295,(b)(5),NA,GPS Fix,3/29/2012 0:00,6.03445E+11,3/28/2012 21:44,3/28/2012 0:00,2012,3,8/2/2011 0:00,Marking done,17.91666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.095,-98.5007,NA,352,0,0,30,Ground,Not Sporadic,Looks OK,22474,1399.050531,0,J
765,93706,119234,93706,(b)(5),NA,GPS Fix,4/8/2013 0:00,6.03769E+11,4/7/2013 23:19,4/7/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.747777778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0949,-98.5008,NA,0,0,0,34,Ground,Not Sporadic,Looks OK,22474,1412.347318,0,J
247,38296,100529,38296,(b)(5),NA,GPS Fix,3/29/2012 0:00,6.03445E+11,3/29/2012 3:44,3/29/2012 0:00,2012,3,8/2/2011 0:00,Marking done,5.998333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0948,-98.5008,NA,10,0,0,48,Ground,Not Sporadic,Looks OK,22474,1422.881222,0,J
38,8121,98802,8121,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/8/2012 22:21,11/8/2012 0:00,2012,11,8/2/2010 0:00,Marking done,5.968055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1771,-98.4035,NA,32,0,0,30,Ground,Not Sporadic,Looks OK,2631,1424.719176,0,J
39,8122,98802,8122,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/9/2012 4:21,11/9/2012 0:00,2012,11,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1771,-98.4035,NA,356,0,0,24,Ground,Not Sporadic,Looks OK,2631,1424.719176,0,J
766,93707,119234,93707,(b)(5),NA,GPS Fix,4/8/2013 0:00,6.03769E+11,4/8/2013 4:07,4/8/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.8,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0947,-98.5009,NA,340,0,0,62,Ground,Not Sporadic,Looks OK,22474,1436.182527,0,J
500,65918,108442,65918,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/8/2012 23:12,11/8/2012 0:00,2012,11,12/7/2011 0:00,Marking done,17.90833333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0922,-98.4915,NA,0,0,0,30,Ground,Not Sporadic,Looks OK,21241,1566.987904,0,J
501,65919,108442,65919,(b)(5),NA,GPS Fix,11/9/2012 0:00,6.03639E+11,11/9/2012 5:12,11/9/2012 0:00,2012,11,12/7/2011 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0922,-98.4915,NA,10,0,0,24,Ground,Not Sporadic,Looks OK,21241,1566.987904,0,J
764,93705,119234,93705,(b)(5),NA,GPS Fix,4/8/2013 0:00,6.03768E+11,4/7/2013 18:34,4/7/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.776111111,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,38.0936,-98.5025,NA,0,3,3.45,114,Ground,Not Sporadic,Looks OK,22474,1599.285701,0,J
92,20774,98806,20774,(b)(5),NA,GPS Fix,10/14/2010 0:00,6.02985E+11,10/13/2010 20:01,10/13/2010 0:00,2010,10,12/9/2009 0:00,Marking done,5.975,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4875,-98.7288,NA,358,0,0,36,Ground,Not Sporadic,Looks OK,22607,1612.967671,0,J
519,68275,108443,68275,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 9:26,4/23/2013 0:00,2013,4,12/6/2011 0:00,Marking done,5.998055555,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4495,-98.6613,NA,108,0,0,54,Ground,Not Sporadic,Looks OK,22714,1670.741283,0,J
691,86371,119231,86371,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03781E+11,4/22/2013 21:12,4/22/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.795555555,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4496,-98.6608,NA,0,0,0,58,Ground,Not Sporadic,Looks OK,22714,1681.51629,0,J
518,68274,108443,68274,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 3:27,4/23/2013 0:00,2013,4,12/6/2011 0:00,Marking done,11.89472222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4497,-98.6608,NA,10,0,0,34,Ground,Not Sporadic,Looks OK,22714,1692.6164,0,J
1145,146257,134351,146257,(b)(5),NA,GPS Fix,11/9/2014 0:00,6.0427E+11,11/8/2014 22:44,11/8/2014 0:00,2014,11,2/1/2014 0:00,Marking done,4.751111111,Good - Interval > 4 hours from prior record,NA,<  26 m,38.9495,-98.6386,NA,14,1,1.15,28,Ground,Not Sporadic,Looks OK,25905,1700.541017,0,J
693,86373,119231,86373,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 6:47,4/23/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.799444444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4499,-98.661,NA,0,0,0,62,Ground,Not Sporadic,Looks OK,22714,1714.946919,0,J
304,47062,100536,47062,(b)(5),NA,GPS Fix,10/30/2011 0:00,6.03315E+11,10/30/2011 17:58,10/30/2011 0:00,2011,10,8/1/2011 0:00,Marking done,11.95166667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,37.4147,-98.5974,NA,346,0,0,44,Ground,Not Sporadic,Looks OK,20066,1769.087304,0,J
692,86372,119231,86372,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 1:59,4/23/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.778888889,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.4506,-98.6594,NA,0,0,0,34,Ground,Not Sporadic,Looks OK,21261,1791.922654,0,J
305,47063,100536,47063,(b)(5),NA,GPS Fix,10/31/2011 0:00,6.03315E+11,10/30/2011 23:57,10/30/2011 0:00,2011,10,8/1/2011 0:00,Marking done,5.984722222,Good - Interval > 4 hours from prior record,NA,<  26 m,37.4151,-98.5968,NA,0,0,0,28,Ground,Not Sporadic,Looks OK,20066,1809.900286,0,J
306,47064,100536,47064,(b)(5),NA,GPS Fix,10/31/2011 0:00,6.03315E+11,10/31/2011 5:56,10/31/2011 0:00,2011,10,8/1/2011 0:00,Marking done,5.996666667,Good - Interval > 4 hours from prior record,NA,<  26 m,37.4152,-98.5967,NA,14,0,0,40,Ground,Not Sporadic,Looks OK,20066,1820.394055,0,J
1047,122883,134344,122883,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/5/2014 18:06,11/5/2014 0:00,2014,11,1/31/2014 0:00,Marking done,4.776388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0909,-98.5007,NA,0,0,0,58,Ground,Not Sporadic,Looks OK,22474,1836.792638,0,J
1049,122885,134344,122885,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 3:40,11/6/2014 0:00,2014,11,1/31/2014 0:00,Marking done,4.786388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0893,-98.5015,NA,0,0,0,22,Ground,Not Sporadic,Looks OK,21235,1890.918919,0,J
1048,122884,134344,122884,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/5/2014 22:52,11/5/2014 0:00,2014,11,1/31/2014 0:00,Marking done,4.780277778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0894,-98.5015,NA,176,0,0,38,Ground,Not Sporadic,Looks OK,21235,1900.066453,0,J
245,37854,100529,37854,(b)(5),NA,GPS Fix,11/10/2011 0:00,6.03324E+11,11/10/2011 8:30,11/10/2011 0:00,2011,11,8/2/2011 0:00,Marking done,5.983611111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4666,-98.6151,NA,346,1,1.15,24,Ground,Not Sporadic,Looks OK,21259,1913.37682,0,J
1050,122886,134344,122886,(b)(5),NA,GPS Fix,11/6/2014 0:00,6.04267E+11,11/6/2014 8:29,11/6/2014 0:00,2014,11,1/31/2014 0:00,Marking done,4.816944444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.0895,-98.5012,NA,84,0,0,102,Ground,Not Sporadic,Looks OK,21235,1924.157303,0,J
456,58923,108438,58923,(b)(5),NA,GPS Fix,4/3/2012 0:00,6.03449E+11,4/3/2012 4:10,4/3/2012 0:00,2012,4,12/9/2011 0:00,Marking done,5.984166667,Good - Interval > 4 hours from prior record,NA,76 m       -      100 m,38.1946,-98.5277,NA,2,1,1.15,50,Ground,Not Sporadic,Looks OK,21423,1926.260238,0,J
745,89019,119232,89019,(b)(5),NA,GPS Fix,11/16/2012 0:00,6.03645E+11,11/15/2012 22:04,11/15/2012 0:00,2012,11,7/31/2012 0:00,Marking done,9.555833333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1813,-98.5574,NA,0,0,0,58,Ground,Not Sporadic,Looks OK,22647,1938.923424,0,J
244,37853,100529,37853,(b)(5),NA,GPS Fix,11/10/2011 0:00,6.03324E+11,11/10/2011 2:31,11/10/2011 0:00,2011,11,8/2/2011 0:00,Marking done,5.959722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4671,-98.6154,NA,6,0,0,44,Ground,Not Sporadic,Looks OK,21259,1958.111226,0,J
243,37852,100529,37852,(b)(5),NA,GPS Fix,11/10/2011 0:00,6.03324E+11,11/9/2011 20:33,11/9/2011 0:00,2011,11,8/2/2011 0:00,Marking done,17.93194444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4674,-98.6155,NA,338,0,0,98,Ground,Not Sporadic,Looks OK,21259,1977.341438,0,J
694,86374,119231,86374,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 11:33,4/23/2013 0:00,2013,4,7/31/2012 0:00,Marking done,4.781388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2057,-98.5475,NA,0,0,0,48,Ground,Not Sporadic,Looks OK,22012,2113.882097,0,J
414,54055,108434,54055,(b)(5),NA,GPS Fix,10/31/2013 0:00,6.03947E+11,10/31/2013 17:22,10/31/2013 0:00,2013,10,12/5/2011 0:00,Marking done,18.49694444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2061,-98.5187,NA,254,1,1.15,138,Ground,Not Sporadic,Looks OK,22012,2134.430645,0,J
520,68276,108443,68276,(b)(5),NA,GPS Fix,4/23/2013 0:00,6.03782E+11,4/23/2013 15:26,4/23/2013 0:00,2013,4,12/6/2011 0:00,Marking done,5.983888889,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.2071,-98.5466,NA,24,0,0,46,Ground,Not Sporadic,Looks OK,22012,2151.448685,0,J
6,1831,98801,1831,(b)(5),NA,GPS Fix,4/3/2011 0:00,6.03133E+11,4/2/2011 19:59,4/2/2011 0:00,2011,4,8/3/2010 0:00,Marking done,5.983333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.204,-98.5231,NA,358,0,0,32,Ground,Not Sporadic,Looks OK,22012,2167.717184,0,J
282,43452,100531,43452,(b)(5),NA,GPS Fix,3/27/2015 0:00,6.04389E+11,3/27/2015 1:33,3/27/2015 0:00,2015,3,8/1/2011 0:00,Marking done,5.993055556,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2068,-98.5208,NA,352,0,0,46,Ground,Not Sporadic,Looks OK,22012,2295.643763,0,J
49,10280,98803,10280,(b)(5),NA,GPS Fix,10/31/2010 0:00,6.03E+11,10/31/2010 3:57,10/31/2010 0:00,2010,10,8/2/2010 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4801,-98.6521,NA,350,1,1.15,30,Ground,Not Sporadic,Looks OK,21261,2321.087006,0,J
48,10279,98803,10279,(b)(5),NA,GPS Fix,10/31/2010 0:00,6.03E+11,10/30/2010 21:58,10/30/2010 0:00,2010,10,8/2/2010 0:00,Marking done,5.962777778,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.4801,-98.6515,NA,324,0,0,34,Ground,Not Sporadic,Looks OK,21261,2323.729397,0,J
283,43453,100531,43453,(b)(5),NA,GPS Fix,3/27/2015 0:00,6.04389E+11,3/27/2015 7:34,3/27/2015 0:00,2015,3,8/1/2011 0:00,Marking done,6.015,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2067,-98.5222,NA,30,0,0,140,Ground,Not Sporadic,Looks OK,22012,2354.595135,0,J
570,72724,119226,72724,(b)(5),NA,GPS Fix,5/6/2014 0:00,6.04108E+11,5/6/2014 0:05,5/6/2014 0:00,2014,5,7/30/2012 0:00,Marking done,9.5275,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.4529,-98.6789,NA,164,0,0,68,Ground,Not Sporadic,Looks OK,22714,2357.991574,0,J
773,94560,119234,94560,(b)(5),NA,GPS Fix,11/14/2013 0:00,6.03959E+11,11/14/2013 15:39,11/14/2013 0:00,2013,11,7/31/2012 0:00,Marking done,9.576666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.1846,-98.5507,NA,0,1,1.15,144,Ground,Not Sporadic,Looks OK,21977,2359.009759,0,J
571,72725,119226,72725,(b)(5),NA,GPS Fix,5/6/2014 0:00,6.04108E+11,5/6/2014 4:51,5/6/2014 0:00,2014,5,7/30/2012 0:00,Marking done,4.776111111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.453,-98.6789,NA,0,0,0,44,Ground,Not Sporadic,Looks OK,22714,2369.091834,0,J
248,40094,100530,40094,(b)(5),NA,GPS Fix,11/10/2011 0:00,6.03324E+11,11/10/2011 16:11,11/10/2011 0:00,2011,11,8/1/2011 0:00,Marking done,11.98138889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.4797,-98.659,NA,38,1,1.15,132,Ground,Not Sporadic,Looks OK,21261,2397.813756,0,J
395,50763,108433,50763,(b)(5),NA,GPS Fix,4/5/2012 0:00,6.03451E+11,4/5/2012 11:28,4/5/2012 0:00,2012,4,8/2/2011 0:00,Marking done,5.991666667,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2144,-98.5337,NA,32,0,0,54,Ground,Not Sporadic,Looks OK,22012,2400.988243,0,J
281,43451,100531,43451,(b)(5),NA,GPS Fix,3/27/2015 0:00,6.04389E+11,3/26/2015 19:34,3/26/2015 0:00,2015,3,8/1/2011 0:00,Marking done,11.92972222,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2077,-98.5216,NA,32,0,0,38,Ground,Not Sporadic,Looks OK,22012,2417.546783,0,J
249,40095,100530,40095,(b)(5),NA,GPS Fix,11/11/2011 0:00,6.03324E+11,11/10/2011 22:07,11/10/2011 0:00,2011,11,8/1/2011 0:00,Marking done,5.948888889,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.4793,-98.659,NA,266,0,0,74,Ground,Not Sporadic,Looks OK,21261,2441.511543,0,J
1033,121055,134343,121055,(b)(5),NA,GPS Fix,11/1/2015 0:00,6.04578E+11,10/31/2015 23:24,10/31/2015 0:00,2015,10,1/11/2014 0:00,Marking done,4.796944444,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1831,-98.5335,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,21239,2444.439344,0,J
1034,121056,134343,121056,(b)(5),NA,GPS Fix,11/1/2015 0:00,6.04578E+11,11/1/2015 4:12,11/1/2015 0:00,2015,11,1/11/2014 0:00,Marking done,4.786388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1831,-98.5335,NA,166,0,0,20,Ground,Not Sporadic,Looks OK,21239,2444.439344,0,J
1032,121054,134343,121054,(b)(5),NA,GPS Fix,11/1/2015 0:00,6.04578E+11,10/31/2015 18:37,10/31/2015 0:00,2015,10,1/11/2014 0:00,Marking done,4.697222222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1833,-98.5336,NA,222,0,0,26,Ground,Not Sporadic,Looks OK,21239,2446.657698,0,J
608,78117,119227,78117,(b)(5),NA,GPS Fix,3/23/2016 0:00,6.04702E+11,3/22/2016 19:51,3/22/2016 0:00,2016,3,7/31/2012 0:00,Marking done,14.32527778,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2093,-98.5427,NA,0,0,0,50,Ground,Not Sporadic,Looks OK,22012,2453.613972,0,J
609,78118,119227,78118,(b)(5),NA,GPS Fix,3/23/2016 0:00,6.04702E+11,3/23/2016 0:38,3/23/2016 0:00,2016,3,7/31/2012 0:00,Marking done,4.79,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.1994,-98.5318,NA,0,0,0,58,Ground,Not Sporadic,Looks OK,21423,2462.392918,0,J
600,74357,119227,74357,(b)(5),NA,GPS Fix,3/6/2013 0:00,6.0374E+11,3/6/2013 9:08,3/6/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.785,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2106,-98.516,NA,0,0,0,38,Ground,Not Sporadic,Looks OK,22012,2486.120585,0,J
738,89012,119232,89012,(b)(5),NA,GPS Fix,11/13/2012 0:00,6.03643E+11,11/13/2012 17:31,11/13/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.76,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1984,-98.5473,NA,0,0,0,60,Ground,Not Sporadic,Looks OK,21977,2486.600478,0,J
598,74355,119227,74355,(b)(5),NA,GPS Fix,3/6/2013 0:00,6.0374E+11,3/5/2013 23:34,3/5/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.774722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2106,-98.5161,NA,0,0,0,46,Ground,Not Sporadic,Looks OK,22012,2489.202249,0,J
599,74356,119227,74356,(b)(5),NA,GPS Fix,3/6/2013 0:00,6.0374E+11,3/6/2013 4:21,3/6/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.79,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2106,-98.5163,NA,0,0,0,48,Ground,Not Sporadic,Looks OK,22012,2495.446502,0,J
740,89014,119232,89014,(b)(5),NA,GPS Fix,11/14/2012 0:00,6.03643E+11,11/14/2012 3:04,11/14/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.779722222,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1984,-98.5471,NA,280,0,0,32,Ground,Not Sporadic,Looks OK,21977,2501.005644,0,J
741,89015,119232,89015,(b)(5),NA,GPS Fix,11/15/2012 0:00,6.03644E+11,11/14/2012 22:09,11/14/2012 0:00,2012,11,7/31/2012 0:00,Marking done,19.08333333,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1983,-98.5471,NA,0,0,0,50,Ground,Not Sporadic,Looks OK,21977,2507.321263,0,J
594,74351,119227,74351,(b)(5),NA,GPS Fix,3/5/2013 0:00,6.03739E+11,3/5/2013 4:26,3/5/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.8,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2109,-98.516,NA,192,0,0,76,Ground,Not Sporadic,Looks OK,22012,2517.337506,0,J
590,74347,119227,74347,(b)(5),NA,GPS Fix,3/4/2013 0:00,6.03739E+11,3/4/2013 4:34,3/4/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.825,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2111,-98.5154,NA,180,0,0,140,Ground,Not Sporadic,Looks OK,22012,2520.630363,0,J
593,74350,119227,74350,(b)(5),NA,GPS Fix,3/5/2013 0:00,6.03739E+11,3/4/2013 23:38,3/4/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.774444445,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2109,-98.5162,NA,0,1,1.15,40,Ground,Not Sporadic,Looks OK,22012,2523.451256,0,J
743,89017,119232,89017,(b)(5),NA,GPS Fix,11/15/2012 0:00,6.03644E+11,11/15/2012 7:43,11/15/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.766388889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.1973,-98.5473,NA,0,0,0,26,Ground,Not Sporadic,Looks OK,21977,2523.936353,0,J
597,74354,119227,74354,(b)(5),NA,GPS Fix,3/6/2013 0:00,6.0374E+11,3/5/2013 18:47,3/5/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.785,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.211,-98.5159,NA,0,0,0,72,Ground,Not Sporadic,Looks OK,22012,2524.750717,0,J
572,72726,119226,72726,(b)(5),NA,GPS Fix,5/6/2014 0:00,6.04109E+11,5/6/2014 9:40,5/6/2014 0:00,2014,5,7/30/2012 0:00,Marking done,4.808333333,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.4544,-98.6794,NA,350,0,0,114,Ground,Not Sporadic,Looks OK,22714,2524.827536,0,J
391,50759,108433,50759,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 11:30,4/4/2012 0:00,2012,4,8/2/2011 0:00,Marking done,5.983611111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2125,-98.5345,NA,16,0,0,34,Ground,Not Sporadic,Looks OK,22012,2532.212422,0,J
592,74349,119227,74349,(b)(5),NA,GPS Fix,3/5/2013 0:00,6.03739E+11,3/4/2013 18:51,3/4/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.774166667,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.2113,-98.5153,NA,0,0,0,70,Ground,Not Sporadic,Looks OK,22012,2538.831544,0,J
392,50760,108433,50760,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 17:29,4/4/2012 0:00,2012,4,8/2/2011 0:00,Marking done,5.991388889,Good - Interval > 4 hours from prior record,NA,<  26 m,38.2128,-98.5338,NA,346,0,0,32,Ground,Not Sporadic,Looks OK,22012,2539.08149,0,J
588,74345,119227,74345,(b)(5),NA,GPS Fix,3/4/2013 0:00,6.03738E+11,3/3/2013 18:57,3/3/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.744444444,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2114,-98.515,NA,0,0,0,32,Ground,Not Sporadic,Looks OK,22012,2541.132555,0,J
742,89016,119232,89016,(b)(5),NA,GPS Fix,11/15/2012 0:00,6.03644E+11,11/15/2012 2:57,11/15/2012 0:00,2012,11,7/31/2012 0:00,Marking done,4.795277778,Good - Interval > 4 hours from prior record,NA,<  26 m,38.1979,-98.5469,NA,172,0,0,76,Ground,Not Sporadic,Looks OK,21977,2547.176654,0,J
460,58927,108438,58927,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 16:01,4/4/2012 0:00,2012,4,12/9/2011 0:00,Marking done,5.966388889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2124,-98.5342,NA,204,0,0,56,Ground,Not Sporadic,Looks OK,22012,2555.984814,0,J
548,71523,119226,71523,(b)(5),NA,GPS Fix,4/21/2013 0:00,6.0378E+11,4/21/2013 17:50,4/21/2013 0:00,2013,4,7/30/2012 0:00,Marking done,4.763888889,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.1917,-98.5468,NA,0,0,0,42,Ground,Not Sporadic,Looks OK,21977,2580.50882,0,J
589,74346,119227,74346,(b)(5),NA,GPS Fix,3/4/2013 0:00,6.03738E+11,3/3/2013 23:45,3/3/2013 0:00,2013,3,7/31/2012 0:00,Marking done,4.791666667,Good - Interval > 4 hours from prior record,NA,51 m       -       75 m,38.2135,-98.5142,NA,0,0,0,28,Ground,Not Sporadic,Looks OK,22546,2618.190153,0,J
459,58926,108438,58926,(b)(5),NA,GPS Fix,4/4/2012 0:00,6.0345E+11,4/4/2012 10:03,4/4/2012 0:00,2012,4,12/9/2011 0:00,Marking done,11.95861111,Good - Interval > 4 hours from prior record,NA,26 m       -       50 m,38.2124,-98.5327,NA,352,0,0,92,Ground,Not Sporadic,Looks OK,22012,2631.200701,0,J
